customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01502,Male,0,No,Yes,31,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Mailed check,82.44,2501.69,Yes
CUST-01503,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,85.33,4925.18,No
CUST-01504,Female,0,No,Yes,61,Yes,No,DSL,No,No,Month-to-month,No,Electronic check,27.04,1692.05,No
CUST-01505,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Mailed check,83.1,1918.69,No
CUST-01506,Male,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,115.32,2237.99,No
CUST-01507,Male,0,No,No,37,No,No phone service,DSL,Yes,Yes,Month-to-month,No,Bank transfer (automatic),74.1,2661.15,No
CUST-01508,Male,0,No,Yes,4,Yes,Yes,DSL,No,No,Month-to-month,Yes,Credit card (automatic),91.53,323.06,No
CUST-01509,Female,0,No,Yes,20,Yes,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),75.67,1517.54,No
CUST-01510,Female,0,Yes,No,60,Yes,No,DSL,No,No,Month-to-month,No,Credit card (automatic),105.47,6297.26,No
CUST-01511,Male,0,No,Yes,24,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,112.96,2786.21,No
CUST-01512,Male,0,No,No,50,No,No phone service,DSL,No,No,Month-to-month,No,Electronic check,38.42,1943.77,Yes
CUST-01513,Male,0,No,No,49,Yes,Yes,DSL,No,No,Month-to-month,Yes,Credit card (automatic),63.69,3119.87,No
CUST-01514,Female,0,Yes,No,51,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Electronic check,59.24,3084.61,Yes
CUST-01515,Female,1,No,No,36,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer (automatic),60.52,2112.18,Yes
CUST-01516,Female,0,No,Yes,66,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,32.55,2191.63,No
CUST-01517,Female,0,No,Yes,34,Yes,No,No,No internet service,No internet service,One year,Yes,Mailed check,101.36,3434.43,No
CUST-01518,Female,0,Yes,Yes,36,No,No phone service,Fiber optic,No,Yes,Two year,Yes,Credit card (automatic),23.58,826.11,No
CUST-01519,Male,0,No,Yes,6,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),72.82,467.47,Yes
CUST-01520,Male,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Mailed check,86.19,3340.78,No
CUST-01521,Female,1,Yes,Yes,42,Yes,Yes,Fiber optic,No,No,Two year,Yes,Bank transfer (automatic),40.75,1720.6,No
CUST-01522,Female,0,Yes,No,58,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),110.59,6409.22,No
CUST-01523,Male,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,103.85,1261.52,No
CUST-01524,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),67.11,175.98,No
CUST-01525,Male,0,No,No,18,Yes,No,Fiber optic,No,Yes,One year,Yes,Bank transfer (automatic),61.11,1146.32,No
CUST-01526,Female,0,No,Yes,40,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer (automatic),43.66,1644.19,No
CUST-01527,Male,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),93.0,1985.04,No
CUST-01528,Female,1,Yes,No,15,Yes,No,Fiber optic,Yes,Yes,Two year,No,Mailed check,33.17,402.99,No
CUST-01529,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,88.02,2250.85,No
CUST-01530,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,Two year,No,Credit card (automatic),104.25,860.12,No
CUST-01531,Female,1,No,Yes,42,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,42.85,1699.02,No
CUST-01532,Female,0,No,No,44,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,106.64,4700.48,No
CUST-01533,Female,0,Yes,No,14,Yes,Yes,DSL,Yes,No,Month-to-month,No,Mailed check,23.33,258.05,No
CUST-01534,Female,0,Yes,Yes,2,Yes,No,DSL,No,Yes,Month-to-month,No,Credit card (automatic),111.28,174.11,Yes
CUST-01535,Female,1,Yes,Yes,37,No,No phone service,No,No internet service,No internet service,Two year,No,Mailed check,31.84,1127.33,No
CUST-01536,Male,0,No,Yes,69,Yes,Yes,No,No internet service,No internet service,One year,Yes,Mailed check,84.58,5768.85,No
CUST-01537,Female,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,45.01,1623.9,No
CUST-01538,Female,0,No,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,103.66,4353.62,No
CUST-01539,Female,0,No,No,62,Yes,Yes,Fiber optic,No,Yes,One year,No,Electronic check,71.23,4407.14,No
CUST-01540,Female,0,Yes,No,60,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),33.52,1949.33,No
CUST-01541,Male,1,No,Yes,14,Yes,No,DSL,No,Yes,Month-to-month,Yes,Electronic check,77.1,1051.29,Yes
CUST-01542,Female,0,Yes,No,2,No,No phone service,DSL,No,Yes,One year,Yes,Credit card (automatic),60.79,123.41,No
CUST-01543,Female,0,No,No,70,Yes,Yes,DSL,Yes,Yes,Two year,Yes,Mailed check,86.14,6010.87,No
CUST-01544,Female,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Credit card (automatic),108.19,1775.89,No
CUST-01545,Female,1,Yes,No,28,Yes,Yes,Fiber optic,No,No,One year,Yes,Credit card (automatic),60.94,1661.36,Yes
CUST-01546,Male,0,Yes,No,66,Yes,No,No,No internet service,No internet service,One year,No,Bank transfer (automatic),48.99,3292.63,No
CUST-01547,Male,1,Yes,Yes,35,Yes,Yes,DSL,Yes,No,Month-to-month,No,Bank transfer (automatic),21.45,680.61,No
CUST-01548,Male,1,Yes,No,5,Yes,No,Fiber optic,Yes,No,Two year,Yes,Mailed check,77.48,287.55,Yes
CUST-01549,Male,1,Yes,No,65,Yes,Yes,DSL,Yes,No,Month-to-month,No,Mailed check,60.23,3895.55,No
CUST-01550,Male,1,No,No,40,Yes,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,57.46,2201.81,No
CUST-01551,Female,1,No,No,56,Yes,No,No,No internet service,No internet service,Two year,No,Credit card (automatic),38.29,2098.75,No
CUST-01552,Male,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),63.01,2205.76,No
CUST-01553,Male,0,No,Yes,45,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Electronic check,118.44,5267.64,No
CUST-01554,Female,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),49.78,1148.42,No
CUST-01555,Male,0,No,No,47,Yes,No,DSL,Yes,No,Two year,No,Electronic check,79.97,3771.44,No
CUST-01556,Male,0,No,Yes,31,Yes,No,DSL,No,No,Month-to-month,No,Bank transfer (automatic),97.65,2986.85,No
CUST-01557,Male,0,Yes,No,11,Yes,Yes,DSL,Yes,Yes,Two year,No,Electronic check,94.92,1039.4,No
CUST-01558,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Credit card (automatic),52.88,486.01,No
CUST-01559,Female,1,No,Yes,67,Yes,No,DSL,Yes,No,Month-to-month,No,Electronic check,81.09,5453.07,No
CUST-01560,Male,0,No,No,14,Yes,No,Fiber optic,Yes,No,Two year,Yes,Mailed check,107.13,1425.94,No
CUST-01561,Male,0,No,No,10,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Electronic check,21.54,223.66,Yes
CUST-01562,Male,0,No,No,1,No,No phone service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),63.57,75.62,No
CUST-01563,Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,One year,No,Credit card (automatic),42.43,328.95,No
CUST-01564,Male,0,No,Yes,20,Yes,Yes,Fiber optic,No,No,One year,No,Electronic check,58.86,1089.48,No
CUST-01565,Female,1,Yes,No,8,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,61.6,625.59,No
CUST-01566,Male,0,No,Yes,43,Yes,No,DSL,Yes,No,Two year,No,Mailed check,94.67,4108.64,No
CUST-01567,Male,0,Yes,No,1,Yes,Yes,DSL,Yes,No,Month-to-month,No,Bank transfer (automatic),29.38,120.75,No
CUST-01568,Female,0,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,71.26,4107.08,No
CUST-01569,Female,0,Yes,Yes,64,Yes,No,DSL,Yes,Yes,Month-to-month,No,Electronic check,76.42,4843.7,No
CUST-01570,Male,0,Yes,No,28,Yes,No,DSL,No,Yes,Month-to-month,No,Credit card (automatic),69.42,1976.65,No
CUST-01571,Female,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),93.19,3414.75,No
CUST-01572,Male,1,Yes,Yes,47,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,58.38,2739.45,No
CUST-01573,Male,0,No,Yes,37,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,114.5,4177.77,No
CUST-01574,Male,0,Yes,No,49,Yes,No,DSL,No,No,Month-to-month,No,Bank transfer (automatic),68.18,3306.89,Yes
CUST-01575,Male,1,Yes,Yes,44,Yes,Yes,No,No internet service,No internet service,Two year,No,Mailed check,77.12,3438.13,No
CUST-01576,Female,1,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,Two year,No,Credit card (automatic),102.55,5764.7,No
CUST-01577,Female,0,No,Yes,28,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,47.52,1381.77,No
CUST-01578,Female,0,No,No,6,Yes,No,DSL,Yes,No,One year,Yes,Mailed check,27.52,95.23,Yes
CUST-01579,Female,0,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Credit card (automatic),90.78,5444.06,No
CUST-01580,Male,0,No,Yes,20,No,No phone service,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,68.3,1421.09,Yes
CUST-01581,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,No,One year,No,Bank transfer (automatic),109.65,270.68,No
CUST-01582,Male,0,Yes,No,37,Yes,Yes,DSL,No,No,Month-to-month,No,Bank transfer (automatic),118.27,4386.57,No
CUST-01583,Female,0,Yes,No,20,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,59.91,1219.16,No
CUST-01584,Male,0,No,No,26,Yes,Yes,DSL,No,Yes,Two year,No,Mailed check,61.54,1643.29,No
CUST-01585,Male,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,60.8,1772.28,No
CUST-01586,Male,1,Yes,Yes,1,Yes,No,No,No internet service,No internet service,One year,No,Credit card (automatic),52.46,79.29,Yes
CUST-01587,Female,0,Yes,Yes,35,Yes,No,DSL,Yes,No,Two year,Yes,Credit card (automatic),98.17,3476.69,No
CUST-01588,Female,0,No,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Two year,No,Bank transfer (automatic),95.9,6708.32,No
CUST-01589,Female,0,No,No,59,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Credit card (automatic),67.86,3986.46,No
CUST-01590,Female,0,Yes,Yes,69,No,No phone service,No,No internet service,No internet service,Month-to-month,No,Mailed check,24.47,1707.53,No
CUST-01591,Male,0,Yes,Yes,33,Yes,No,DSL,No,No,Two year,Yes,Electronic check,50.96,1794.91,No
CUST-01592,Male,0,Yes,No,51,Yes,Yes,DSL,No,No,One year,No,Electronic check,49.23,2468.35,No
CUST-01593,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,Two year,No,Mailed check,101.11,1191.78,No
CUST-01594,Male,0,No,Yes,20,Yes,No,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),28.76,487.38,No
CUST-01595,Female,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,100.57,5351.95,No
CUST-01596,Male,0,No,Yes,43,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Electronic check,86.92,3711.06,No
CUST-01597,Male,0,Yes,No,50,Yes,Yes,DSL,No,Yes,One year,No,Electronic check,93.24,4591.98,No
CUST-01598,Female,0,Yes,Yes,29,Yes,No,DSL,No,No,Two year,Yes,Electronic check,63.22,1830.2,No
CUST-01599,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),87.97,5089.02,No
CUST-01600,Male,0,Yes,Yes,39,Yes,No,Fiber optic,Yes,Yes,Two year,Yes,Mailed check,80.9,3137.5,No
CUST-01601,Female,0,Yes,No,56,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),96.9,5413.37,No
CUST-01602,Female,0,No,Yes,43,Yes,No,No,No internet service,No internet service,One year,Yes,Mailed check,64.68,2854.03,No
CUST-01603,Male,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,67.28,3363.75,No
CUST-01604,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,Two year,No,Mailed check,84.36,1879.9,No
CUST-01605,Male,0,No,No,44,Yes,No,DSL,Yes,No,Month-to-month,Yes,Credit card (automatic),30.81,1390.09,Yes
CUST-01606,Male,0,Yes,No,38,Yes,Yes,Fiber optic,No,No,Two year,Yes,Mailed check,63.62,2473.79,No
CUST-01607,Male,1,No,No,23,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Electronic check,117.2,2685.58,No
CUST-01608,Female,0,No,Yes,45,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),23.76,1075.72,No
CUST-01609,Male,0,Yes,Yes,52,Yes,Yes,DSL,No,No,Month-to-month,No,Credit card (automatic),51.6,2617.64,No
CUST-01610,Male,1,Yes,No,50,No,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card (automatic),51.41,2526.97,No
CUST-01611,Male,0,Yes,No,8,No,No phone service,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),83.35,650.15,Yes
CUST-01612,Male,0,No,Yes,1,No,No phone service,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),30.58,34.43,Yes
CUST-01613,Male,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,82.85,631.81,No
CUST-01614,Male,0,No,Yes,29,Yes,Yes,DSL,Yes,No,Month-to-month,No,Electronic check,29.5,836.96,No
CUST-01615,Male,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.5,141.31,No
CUST-01616,Male,0,Yes,No,47,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Mailed check,92.82,4312.64,Yes
CUST-01617,Male,0,Yes,Yes,34,Yes,No,Fiber optic,Yes,Yes,One year,No,Credit card (automatic),52.41,1768.5,No
CUST-01618,Female,0,No,Yes,65,Yes,Yes,DSL,No,No,Month-to-month,No,Mailed check,117.74,7710.9,No
CUST-01619,Female,0,No,Yes,55,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,23.74,1275.9,No
CUST-01620,Male,0,No,No,43,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),64.51,2728.88,No
CUST-01621,Male,1,Yes,Yes,30,Yes,Yes,DSL,No,No,Month-to-month,Yes,Credit card (automatic),31.31,1043.56,No
CUST-01622,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,One year,Yes,Mailed check,55.14,948.66,No
CUST-01623,Male,0,Yes,Yes,26,Yes,Yes,DSL,No,No,Month-to-month,No,Bank transfer (automatic),119.82,3076.68,No
CUST-01624,Male,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Mailed check,108.88,903.22,No
CUST-01625,Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,One year,No,Bank transfer (automatic),24.83,1179.82,No
CUST-01626,Female,0,Yes,No,46,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,76.33,3482.67,No
CUST-01627,Male,1,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),84.78,5762.59,No
CUST-01628,Female,0,No,Yes,33,Yes,No,Fiber optic,Yes,Yes,One year,No,Bank transfer (automatic),40.95,1336.78,No
CUST-01629,Female,0,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,34.51,84.01,No
CUST-01630,Female,0,Yes,Yes,19,Yes,No,Fiber optic,Yes,Yes,One year,No,Credit card (automatic),110.44,2132.43,No
CUST-01631,Female,0,No,Yes,31,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),116.88,3516.13,No
CUST-01632,Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),119.19,1763.81,No
CUST-01633,Female,0,Yes,No,53,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Mailed check,98.98,5231.52,No
CUST-01634,Female,1,No,No,48,Yes,Yes,DSL,No,Yes,Month-to-month,No,Bank transfer (automatic),86.35,4230.92,No
CUST-01635,Female,0,Yes,Yes,69,Yes,No,Fiber optic,No,Yes,Two year,No,Bank transfer (automatic),54.57,3801.13,No
CUST-01636,Female,1,No,No,62,Yes,No,DSL,Yes,No,One year,No,Mailed check,37.14,2315.09,No
CUST-01637,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),27.9,1836.69,No
CUST-01638,Male,0,No,Yes,64,Yes,No,Fiber optic,No,No,One year,Yes,Electronic check,89.33,5855.06,No
CUST-01639,Female,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,98.47,6879.32,No
CUST-01640,Female,1,No,Yes,63,No,No phone service,DSL,Yes,No,One year,Yes,Bank transfer (automatic),102.65,6433.38,No
CUST-01641,Female,0,Yes,No,33,Yes,No,Fiber optic,No,No,One year,Yes,Credit card (automatic),111.38,3646.47,No
CUST-01642,Male,0,No,Yes,41,No,No phone service,No,No internet service,No internet service,Month-to-month,No,Electronic check,107.99,4427.64,No
CUST-01643,Male,1,Yes,No,48,Yes,No,DSL,No,No,Two year,No,Mailed check,119.97,5758.53,No
CUST-01644,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),44.41,627.53,Yes
CUST-01645,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.33,3024.14,No
CUST-01646,Female,0,No,No,68,Yes,No,DSL,No,No,Month-to-month,Yes,Credit card (automatic),78.65,5386.17,No
CUST-01647,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,One year,Yes,Bank transfer (automatic),46.12,173.07,No
CUST-01648,Female,1,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,Yes,One year,No,Credit card (automatic),118.19,2279.44,No
CUST-01649,Female,0,Yes,No,70,Yes,No,Fiber optic,Yes,No,Two year,No,Electronic check,109.79,7724.36,No
CUST-01650,Male,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,32.85,423.08,Yes
CUST-01651,Male,0,No,No,23,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),22.62,534.22,No
CUST-01652,Male,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,88.83,127.83,No
CUST-01653,Female,0,No,No,54,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Electronic check,80.41,4352.7,No
CUST-01654,Female,0,No,Yes,71,Yes,No,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,113.58,8079.51,No
CUST-01655,Male,0,No,Yes,15,Yes,No,DSL,Yes,No,Month-to-month,Yes,Credit card (automatic),43.4,721.35,No
CUST-01656,Male,0,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Mailed check,28.44,1859.55,No
CUST-01657,Female,0,Yes,Yes,71,Yes,No,DSL,No,Yes,Month-to-month,No,Mailed check,45.92,3229.93,No
CUST-01658,Male,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,One year,No,Electronic check,21.89,261.07,No
CUST-01659,Male,0,No,Yes,21,Yes,No,No,No internet service,No internet service,Two year,Yes,Mailed check,23.59,501.05,No
CUST-01660,Male,0,No,Yes,19,Yes,Yes,DSL,No,No,One year,No,Electronic check,111.49,2101.74,No
CUST-01661,Male,0,Yes,No,60,Yes,No,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),55.2,3352.42,No
CUST-01662,Female,1,Yes,Yes,33,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Mailed check,61.08,2094.52,Yes
CUST-01663,Female,0,No,No,49,Yes,Yes,DSL,Yes,No,One year,No,Bank transfer (automatic),21.84,1018.67,No
CUST-01664,Female,0,Yes,No,35,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,47.05,1602.46,Yes
CUST-01665,Female,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Mailed check,100.47,4419.47,No
CUST-01666,Male,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,One year,Yes,Mailed check,81.55,857.05,No
CUST-01667,Male,0,Yes,No,66,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),95.38,6283.98,No
CUST-01668,Male,0,Yes,Yes,46,Yes,No,DSL,No,Yes,One year,No,Electronic check,64.72,2950.31,No
CUST-01669,Female,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,Two year,No,Mailed check,50.97,408.34,No
CUST-01670,Female,0,No,No,3,Yes,No,DSL,Yes,Yes,Two year,No,Credit card (automatic),68.28,246.13,No
CUST-01671,Female,0,No,No,26,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,52.31,1363.82,No
CUST-01672,Female,0,No,No,48,Yes,No,DSL,No,Yes,Month-to-month,No,Credit card (automatic),103.9,5078.72,No
CUST-01673,Male,0,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Mailed check,49.77,3302.77,No
CUST-01674,Female,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,No,Two year,No,Mailed check,85.98,6083.03,No
CUST-01675,Male,0,No,Yes,28,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Credit card (automatic),33.7,907.16,No
CUST-01676,Male,0,No,Yes,26,Yes,No,DSL,Yes,Yes,Two year,No,Mailed check,88.69,2268.88,No
CUST-01677,Male,0,No,No,25,No,No phone service,Fiber optic,Yes,Yes,One year,No,Mailed check,111.33,2894.29,No
CUST-01678,Female,0,Yes,No,12,Yes,No,Fiber optic,No,No,Month-to-month,No,Electronic check,80.86,939.87,Yes
CUST-01679,Female,1,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,75.99,332.49,Yes
CUST-01680,Male,0,Yes,No,48,Yes,No,Fiber optic,No,No,Two year,Yes,Electronic check,116.11,5514.72,No
CUST-01681,Male,0,No,No,37,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),82.74,3157.17,Yes
CUST-01682,Female,1,No,No,44,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,45.96,2008.51,No
CUST-01683,Female,0,Yes,No,15,Yes,No,No,No internet service,No internet service,Two year,No,Mailed check,49.24,758.77,No
CUST-01684,Female,0,Yes,No,43,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,90.53,3900.36,No
CUST-01685,Female,1,No,No,48,Yes,No,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),93.54,4453.75,No
CUST-01686,Male,0,No,No,70,Yes,Yes,DSL,Yes,No,One year,No,Mailed check,50.35,3509.68,No
CUST-01687,Male,0,No,Yes,46,Yes,Yes,DSL,No,No,One year,No,Bank transfer (automatic),54.53,2550.66,No
CUST-01688,Male,0,No,Yes,43,Yes,Yes,DSL,No,Yes,Two year,Yes,Electronic check,119.11,5060.44,No
CUST-01689,Male,1,No,No,21,Yes,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),30.2,667.91,No
CUST-01690,Male,0,No,No,23,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Credit card (automatic),60.46,1462.28,No
CUST-01691,Male,0,No,Yes,47,Yes,Yes,DSL,Yes,No,Two year,No,Credit card (automatic),26.24,1247.9,No
CUST-01692,Female,0,No,No,15,Yes,Yes,Fiber optic,No,No,One year,No,Credit card (automatic),102.11,1598.32,No
CUST-01693,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card (automatic),29.23,662.18,Yes
CUST-01694,Female,0,Yes,No,36,Yes,No,DSL,No,Yes,Two year,No,Bank transfer (automatic),87.4,3054.9,No
CUST-01695,Female,0,Yes,No,51,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Mailed check,25.65,1320.28,No
CUST-01696,Male,0,No,No,15,Yes,No,DSL,No,No,Two year,Yes,Bank transfer (automatic),87.29,1280.03,No
